key.0_p,key.1_Gyr,key.2_M,key.3_centerM,key.4_S,key.5_steps,key.6_42,key.7_seeds,metrics.diff_pct,metrics.match_avg_pct,metrics.match_curve_error_max,metrics.match_curve_error_pct,metrics.match_curve_pct,metrics.match_curve_r2,metrics.match_curve_rmse_pct,metrics.match_end_pct,metrics.match_half_curve_pct,metrics.match_half_rmse_pct,metrics.match_hubble_curve_pct,metrics.match_hubble_curve_r2,metrics.match_hubble_end_pct,metrics.match_hubble_half_curve_pct,metrics.match_hubble_half_rmse_pct,metrics.match_hubble_rmse_pct,metrics.match_max_pct,results.a_final,results.radius_max_Gpc,results.size_final_Gpc
2000,5.8-13.8,600,5,20,300,42,123,40.627904313420395,93.59307785112529,92.73768834469269,96.21532532270108,96.21532532270105,92.71236316370586,94.49973067180841,93.27893032350335,93.88837723855656,93.59307785112529,88.14363895864618,47.96038378989306,78.6721830835511,86.19518186236675,84.66920644661155,87.46650412875594,51.13556525681496,1.8987252333672813,13.933279017904294,13.525444896907983
2000,5.8-13.8,600,5,19,300,42,123,100.0,0.0,-328.7688143795304,82.14120169561947,82.14120169561947,-2557.47256085393,-5.03281111167702,-323.7688143795304,66.50040888348516,-24.91937802770093,-368.6471540241553,-578994.344035162,-5170.537909315041,-800.1003038132832,-2035.8310149728532,-1222.1472968500962,-17763.39694479834,10.763274053402622,1681.3218158724978,76.6714780850319
2000,5.8-13.8,550,5,20,300,42,123,43.82071815797155,93.17103427415637,92.10549868462746,96.04170205984931,96.04170205984931,91.75857050182088,94.15086199123193,92.25629492681294,93.55587689002164,93.17103427415637,87.94159712942115,45.558211413340956,89.79109357505035,85.87777587058137,84.16579431717632,87.18049157344379,59.279602296547864,1.8779091323946766,13.171020788781231,13.377162764387874
2000,5.8-13.8,550,5,19,300,42,123,31.21243088716392,94.69037808846194,93.88372399522035,96.69482874008244,96.69482874008243,94.90836089563682,95.40252473582416,96.27930602001746,94.80699336713401,94.69037808846194,86.10836403966617,17.808860239078417,41.50244614292446,82.0583626706132,78.07330895601743,84.24865364517355,21.221400304833722,1.959798929482746,16.73315803254348,13.960499372902527
2000,5.8-13.8,550,5,18,300,42,123,100.0,0.0,-386.0439549133354,74.39450643774997,74.39450643774997,-3913.5971764202677,-29.079562842416692,-381.0439549133354,51.44798434881926,-53.52179554415022,-288.1469653487855,-272275.97629523446,-2736.629142106634,-644.7223878026916,-1364.777752932667,-806.7542081305116,-16735.22537318041,11.929129560096733,1585.0879410027603,84.97637346243361
2000,5.8-13.8,500,5,19,300,42,123,36.96327720240941,94.04318453504847,93.27213910835263,96.40521563138164,96.40521563138164,93.66263924561238,94.87085697219841,94.46111322395821,94.25222284584419,94.04318453504847,87.60349049403213,42.36146331464391,64.22989209595403,85.0725083968298,83.19482156442697,86.80948800909981,39.309675968789406,1.9227889795505217,15.040147931014172,13.696861417473936
2000,5.8-13.8,500,5,18,300,42,123,100.0,67.37305261871822,-8.689715880976763,93.4768334934383,93.4768334934383,-81.49653979885639,72.55111109317887,-3.689715880976763,88.4439132913316,67.37305261871822,-95.74008219859655,-84353.58123376362,-2602.360252519803,-271.60488352894663,-715.5836900342317,-404.91028230157673,-2783.7893206500526,4.247952116445081,279.2740200638388,30.260008802741623
2000,5.8-13.8,450,5,19,300,42,123,41.674322342283375,93.45105219748355,92.54244189637456,96.15587505834934,96.15587505834935,92.39806630569561,94.38237644316425,92.95301386461502,93.77465699301735,93.45105219748355,88.07468803371525,47.377915393990136,81.5641020616241,86.08932708011892,84.55928825654618,87.39655692858472,52.38041151102234,1.892091089919079,13.816765021635225,13.478187010369174
2000,5.8-13.8,450,5,18,300,42,123,100.0,57.4233055093267,-46.444738482631124,92.3190741094455,92.31907410944547,-208.9714762967924,64.18625074472627,-41.444738482631124,86.32326943127464,57.4233055093267,-198.56276538146966,-270240.8770650019,-4645.113828334302,-469.59604662156283,-1359.2765635624492,-803.3603797177382,-7614.917695406982,5.016468799167486,731.4536137520779,35.734487079981506
2000,5.8-13.8,400,5,19,300,42,123,45.59935340146567,92.92651664464044,91.65759945639209,95.94233867029978,95.94233867029978,91.1781846078075,93.94840887437958,91.69284251417608,93.36564381983017,92.92651664464044,87.49333081870722,41.6397329442882,95.45953225232412,85.05348290698743,83.27773766487215,86.72716134670424,62.91154105408114,1.8664398615747286,12.83108186265725,13.295462164555529
2000,5.8-13.8,400,5,18,300,42,123,33.7730304481872,94.39327275157163,93.59995278098991,96.55848648133335,96.55848648133335,94.35393703887591,95.1586837499815,95.50993668803075,94.546168767129,94.39327275157163,86.61550561519664,27.14973787744328,48.04589095504964,83.10233222548707,79.88480574589724,85.17069699420554,23.2455067287338,1.944138147789005,16.54370754616783,13.848940819764454
